KLRB1	0.11262235
TSPAN14	0.091959728
IVL	0.091499099
CEP110	0.089311555
HIST1H4I	0.087389003
TMED6	0.086395498
KLRK1	0.084976738
NLRC3	0.081460622
TTC24	0.080969397
FAM82A1	0.080773916
CYP26A1	0.080493345
COL5A1	0.080218299
KIAA1383	0.080218299
LAD1	0.078805601
PVRIG	0.078221595
BTN2A2	0.075579477
MIR155HG	0.075579477
RHOH	0.075442635
ACBD6	0.074230975
CAPN2	0.074230975
FAP	0.074230975
ZNF280B	0.074230975
C1orf59	0.072389813
CA8	0.072050539
RASGRP1	0.071439299
ZNF518B	0.071261467
SPINK2	0.070894838
LOC100240734	0.070157348
LY9	0.069210772
ADAMDEC1	0.069094439
CSAG3	0.069094439
IRF1	0.069094439
BUB1	0.069055207
CD5	0.068267531
ABCB6	0.068156733
GNG4	0.068156733
IL1RN	0.068156733
MYLK2	0.068156733
OTUD1	0.068156733
UBE2N	0.068156733
LPHN2	0.067047364
ARRDC5	0.066981049
CD8A	0.066981049
BEND4	0.06674593
TOX2	0.066314645
HCG11	0.066111321
ST3GAL1	0.066060097
PYHIN1	0.065891817
ARHGAP25	0.065889389
SLA2	0.065889389
UHRF2	0.065889389
DNAJB6	0.065884769
SPATA18	0.065884769
SYT1	0.065884769
GPR62	0.065015873
ARHGEF33	0.064824698
FZD3	0.064824698
ZIC1	0.064824698
ARHGAP15	0.064813093
ECEL1	0.064809134
ATM	0.06469907
CD7	0.064405731
CRTAM	0.064405731
UBD	0.064405731
XG	0.064195331
ANGPT1	0.064172385
CCDC76	0.063530209
FAM173B	0.063530209
SNX27	0.063530209
TBX21	0.063518212
DHDH	0.063242341
ARID3A	0.063099275
GSG2	0.063099275
PCGF3	0.063099275
SIDT1	0.063099275
CD8B	0.06252449
DOCK8	0.061987656
FBN1	0.061987656
RBM20	0.061987656
RSPH9	0.061987656
SULT2B1	0.061987656
TACO1	0.061987656
WNK2	0.061987656
LOC100188949	0.061955209
NMRAL1	0.061955209
ETV1	0.06182896
RGL4	0.06182896
LOC254559	0.061752887
NKX2-3	0.061752887
RPH3A	0.061704574
LCK	0.060985308
C16orf54	0.060976054
KCNK10	0.060715269
GBP4	0.060456865
IL2RB	0.060425483
BTN1A1	0.060192937
ZCCHC18	0.060185546
RANBP17	0.060168719
C15orf63	0.060056238
FAM162B	0.060056238
KIAA1432	0.060056238
NBEAL2	0.060056238
RAB8A	0.060056238
ANO10	0.059995453
HIST1H3E	0.059970037
SORBS2	0.059970037
RAB37	0.05968192
PPP1R10	0.059645982
BMP6	0.059306221
BCL11B	0.059250734
C12orf35	0.059200963
CR1L	0.059200963
IDO1	0.059200963
IL21	0.059200963
TNIP3	0.059200963
CD48	0.058797495
EOMES	0.058797495
CXCR6	0.058523868
GFI1	0.058523868
TRAT1	0.058523868
GPR174	0.058262285
JARID2	0.058262285
MAP4K1	0.058262285
STARD5	0.058216053
GPR89A	0.057873224
HS1BP3	0.057463891
CD3E	0.057407654
NXF1	0.057407654
ITGBL1	0.057303523
MGC12982	0.057285516
FGF4	0.056979983
FLJ40330	0.056979983
GPR171	0.056979983
KIAA0408	0.056979983
ZNF296	0.056979983
SRPX2	0.056807436
CD72	0.056671111
TAP2	0.056671111
SYNPO2	0.056559047
CD38	0.056448446
FAM113B	0.056448446
SEMA4D	0.056448446
SLAMF6	0.056448446
PLEKHG7	0.056435954
SNRPB	0.056435954
PKDREJ	0.056334968
LAG3	0.056258375
CD247	0.056112826
ATP6V0E2	0.056075762
PDCD1	0.056075762
UBASH3A	0.055969907
RNF19A	0.055693525
SYCP2	0.055445639
FUT9	0.055356092
FLRT1	0.055314343
PSPH	0.055314343
SLC8A2	0.055314343
SLC22A18	0.055162302
KIR2DL4	0.05514378
MST1P9	0.054984456
GPR114	0.054526907
C2orf85	0.054367721
SH2D1A	0.054367721
NAIP	0.05415062
PIF1	0.054120024
SLC12A3	0.054120024
ERAP1	0.054090221
BMP5	0.054052873
PXN	0.053999568
CCDC88C	0.053977417
CD79A	0.053977417
ATP6V1F	0.053868087
CXCR2P1	0.053868087
LOC400696	0.053868087
MED30	0.053868087
PITPNM1	0.053868087
PM20D2	0.053868087
RNF213	0.053868087
SLC5A9	0.053868087
DKKL1	0.053659859
NCF1C	0.053659859
SESN3	0.053659859
VTI1B	0.053659859
ACSS2	0.053632035
IL12RB1	0.053632035
NCR1	0.053632035
SIT1	0.053632035
MSL3L2	0.053385013
GPR18	0.053304574
IL18BP	0.052890669
SOX30	0.052535839
SHISA6	0.052386002
ZAP70	0.0523561
MAF	0.052281971
C21orf15	0.052267912
GALNTL2	0.052253519
TARP	0.052187044
TRAF3IP3	0.052187044
AMIGO2	0.051990418
CXCR3	0.051990418
ETS1	0.051856416
C5orf56	0.051810415
PTPRCAP	0.051810415
MCART6	0.051774649
PCDH9	0.051774649
RASGRP2	0.051774649
FCRL1	0.051508284
IL32	0.051508284
XCL2	0.051508284
ZDHHC2	0.051508284
LAMP1	0.051419803
P2RY8	0.051416835
GBP5	0.051193069
GZMK	0.051193069
LHX2	0.051193069
NUP160	0.051193069
SCLT1	0.051193069
C17orf66	0.050924045
C11orf41	0.050864003
HIST1H4E	0.050864003
TSPYL5	0.050864003
CRTAP	0.050716836
CD3G	0.050648757
DHRS11	0.050648757
DLK2	0.05058407
CD97	0.050566089
CXCL9	0.050566089
TMEM41A	0.050344087
KIF5C	0.05025138
AKNA	0.050019631
CD6	0.050019631
TMEM156	0.050019631
LAX1	0.049975602
FN3K	0.049786539
MANEAL	0.049768755
FASLG	0.049689371
CD19	0.049549525
CDK4	0.049510918
IL16	0.049450782
IL2RG	0.049450782
APOL6	0.048672948
MATN1	0.048672948
PHF11	0.048672948
IL20RA	0.048553731
PLA2G10	0.048453219
CD3D	0.048418549
GZMA	0.048418549
NCF1	0.048418549
LAT	0.048411153
ZBP1	0.048411153
SFRS13A	0.048019986
TPRXL	0.048019986
NLRP6	0.047886964
CCAR1	0.047865975
ITGAL	0.047865975
KIAA0125	0.047865975
TLR10	0.047865975
CASP10	0.047855829
CXCL10	0.047793929
ISL2	0.047793929
AFF3	0.047715017
CD96	0.047715017
RBM38	0.047715017
TRANK1	0.047715017
CPNE5	0.047673718
FAM26F	0.047659317
PLA2G2D	0.047659317
SF3B1	0.047659317
SP140	0.047659317
ZNF831	0.047659317
CBARA1	0.047254783
FCRLB	0.047142555
LYSMD1	0.047121948
APOA1BP	0.047070626
XYLT2	0.047066709
LRRC3	0.047027574
OCA2	0.046794492
TRIM13	0.046764551
C7orf40	0.046580625
ARHGEF1	0.046466179
FCRL2	0.046466179
MGC29506	0.046466179
GRAPL	0.046420298
SOX21	0.046420298
FNDC1	0.045969661
GBP1	0.045563038
C1orf21	0.045557996
ITGAD	0.045557996
NFAM1	0.045557996
CD160	0.045410118
PGCP	0.045348661
C12orf52	0.045346787
PHYH	0.045337058
TBRG1	0.045190421
UBE2J1	0.045185077
HS3ST4	0.04517283
AICDA	0.045113414
PPM1H	0.04473914
VAX2	0.044678094
NEFH	0.044555444
CD27	0.04445863
TYK2	0.044404055
MYH15	0.044300379
CECR1	0.04429918
LOC284233	0.04429918
KIR3DL2	0.044072536
PREX1	0.043940729
CPM	0.043870625
VPS18	0.043679397
CELF4	0.04363517
RFPL1S	0.04363517
GRAP	0.043338981
CARD8	0.043336271
ICOSLG	0.043336271
HEXB	0.043316235
PLEKHG3	0.043257593
CERCAM	0.043031137
SMARCD2	0.04293157
FAM129C	0.042917398
HIST1H2BJ	0.042756972
KIR2DS4	0.042756972
UBL4A	0.042756972
IKBKB	0.042752855
SEL1L3	0.042713648
STL	0.042713648
TET2	0.042711171
PTGER4	0.042661739
GPR55	0.042660692
AUTS2	0.042525728
GTF2A1L	0.042525728
RAD21	0.042265689
HIST1H3D	0.042220286
TMEM155	0.042141865
INTS8	0.042029658
CUBN	0.041912423
PSG1	0.041888173
ZNF323	0.041765315
GPR126	0.041511967
TPCN2	0.04116696
TXNDC15	0.040852574
C6orf125	0.040796728
PRPF38B	0.040538815
PRSS8	0.039879906
EPHA10	0.039573458
CXCR5	0.039213066
TLR9	0.039200826
TPRG1L	0.039102609
CYB5R1	0.039062571
